HourNum	Date	O3Level	
2425	20000411	0.016	
2426	20000411	0.018	
2427	20000411	0.018	
2428	20000411	0.016	
2429	20000411	0.014	
2430	20000411	0.012	
2431	20000411	0.001	
2432	20000411	0	
2433	20000411	0	
2434	20000412	0	
2435	20000412	0	
2436	20000412	0	
2437	20000412	0	
2438	20000412	0	
2439	20000412	0	
2440	20000412	0.001	
2441	20000412	0.005	
2442	20000412	0.019	
2443	20000412	0.032	
2444	20000412	0.034	
2445	20000412	0.032	
2446	20000412	0.034	
2447	20000412	0.036	
2448	20000412	0.031	
2449	20000412	0.019	
2450	20000412	0.025	
2451	20000412	0.025	
2452	20000412	0.016	
2453	20000412	0.01	
2454	20000412	0.004	
2455	20000412	0.001	
2456	20000412	0	
2457	20000413	0	
2458	20000413	0	
2459	20000413	0.011	
2460	20000413	0.003	
2461	20000413	0.001	
2462	20000413	0.001	
2463	20000413	0.005	
2464	20000413	0.021	
2465	20000413	0.03	
2466	20000413	0.037	
2467	20000413	0.038	
2468	20000413	0.04	
2469	20000413	0.038	
2470	20000413	0.039	
2471	20000413	0.039	
2472	20000413	0.04	
2473	20000413	0.04	
2474	20000413	0.035	
2475	20000413	0.017	
2476	20000413	0.004	
2477	20000413	0.002	
2478	20000413	0.001	
2479	20000413	0	
2480	20000413	0.003	
2481	20000414	0.014	
2482	20000414	0.008	
2483	20000414	0.002	
2484	20000414	0	
2485	20000414	0.005	
2486	20000414	0.005	
2487	20000414	0.006	
2488	20000414	0.013	
2489	20000414	0.02	
2490	20000414	0.028	
2491	20000414	0.035	
2492	20000414	0.04	
2493	20000414	0.049	
2494	20000414	0.051	
2495	20000414	0.051	
2496	20000414	0.05	
2497	20000414	0.049	
2498	20000414	0.05	
2499	20000414	0.042	
2500	20000414	0.035	
2501	20000414	0.034	
2502	20000414	0.029	
2503	20000414	0.023	
2504	20000414	0.019	
2505	20000415	0.021	
2506	20000415	0.019	
2507	20000415	0.017	
2508	20000415	0.014	
2509	20000415	0.01	
2510	20000415	0.009	
2511	20000415	0.01	
2512	20000415	0.018	
2513	20000415	0.026	
2514	20000415	0.03	
2515	20000415	0.03	
2516	20000415	0.04	
2517	20000415	0.05	
2518	20000415	0.054	
2519	20000415	0.057	
2520	20000415	0.037	
2521	20000415	0.036	
2522	20000415	0.02	
2523	20000415	0.016	
2524	20000415	0.009	
2525	20000415	0.016	
2526	20000415	0.008	
2527	20000415	0.006	
2528	20000415	0.007	
2529	20000416	0.011	
2530	20000416	0.005	
2531	20000416	0.008	
2532	20000416	0.004	
2533	20000416	0.01	
2534	20000416	0.008	
2535	20000416	0.019	
2536	20000416	0.014	
2537	20000416	0.009	
2538	20000416	0.007	
2539	20000416	0.007	
2540	20000416	0.01	
2541	20000416	0.014	
2542	20000416	0.013	
2543	20000416	0.012	
2544	20000416	0.016	
2545	20000416	0.02	
2546	20000416	0.011	
2547	20000416	0.002	
2548	20000416	0.006	
2549	20000416	0.003	
2550	20000416	0.007	
2551	20000416	0.004	
2552	20000416	0.003	
2553	20000417	0.005	
2554	20000417	0.012	
2555	20000417	0.009	
2556	20000417	0.004	
2557	20000417	0.004	
2558	20000417	0.001	
2559	20000417	0.002	
2560	20000417	0.005	
2561	20000417	0.009	
2562	20000417	0.01	
2563	20000417	0.008	
2564	20000417	0.008	
2565	20000417	0.008	
2566	20000417	0.01	
2567	20000417	0.011	
2568	20000417	0.011	
2569	20000417	0.008	
2570	20000417	0.007	
2571	20000417	0.002	
2572	20000417	0.004	
2573	20000417	0.006	
2574	20000417	0.004	
2575	20000417	0.006	
2576	20000417	0.006	
2577	20000418	0.005	
2578	20000418	0.003	
2579	20000418	0	
2580	20000418	0	
2581	20000418	0	
2582	20000418	0	
2583	20000418	0.001	
2584	20000418	0.002	
2585	20000418	0.003	
2586	20000418	0.005	
2587	20000418	0.005	
2588	20000418	0.007	
2589	20000418	0.01	
2590	20000418	0.011	
2591	20000418	0.015	
2592	20000418	0.015	
2593	20000418	0.017	
2594	20000418	0.019	
2595	20000418	0.019	
2596	20000418	0.024	
2597	20000418	0.024	
2598	20000418	0.021	
2599	20000418	0.02	
2600	20000418	0.016	
2601	20000419	0.014	
2602	20000419	0.006	
2603	20000419	0.001	
2604	20000419	0	
2605	20000419	0	
2606	20000419	0	
2607	20000419	0	
2608	20000419	0	
2609	20000419	0	
2610	20000419	0	
2611	20000419	0	
2612	20000419	0	
2613	20000419	0.002	
2614	20000419	0.004	
2615	20000419	0.004	
2616	20000419	0.008	
2617	20000419	0.017	
2618	20000419	0.02	
2619	20000419	0.021	
2620	20000419	0.016	
2621	20000419	0.015	
2622	20000419	0.012	
2623	20000419	0.014	
2624	20000419	0.009	
2625	20000420	0.01	
2626	20000420	0.012	
2627	20000420	0.018	
2628	20000420	0.007	
2629	20000420	0	
2630	20000420	0.004	
2631	20000420	0	
2632	20000420	0	
2633	20000420	0.003	
2634	20000420	0.005	
2635	20000420	0	
2636	20000420	0.022	
2637	20000420	0.024	
2638	20000420	0.014	
2639	20000420	0.015	
2640	20000420	0.019	
2641	20000420	0.01	
2642	20000420	0.01	
2643	20000420	0.01	
2644	20000420	0.008	
2645	20000420	0.008	
2646	20000420	0.017	
2647	20000421	0.022	
2648	20000421	0.026	
2649	20000421	0.028	
2650	20000421	0.03	
2651	20000421	0.031	
2652	20000421	0.028	
2653	20000421	0.029	
2654	20000421	0.029	
2655	20000421	0.03	
2656	20000421	0.029	
2657	20000421	0.031	
2658	20000421	0.03	
2659	20000421	0.03	
2660	20000421	0.03	
2661	20000421	0.029	
2662	20000421	0.027	
2663	20000421	0.03	
2664	20000421	0.033	
2665	20000421	0.026	
2666	20000421	0.016	
2667	20000421	0.006	
2668	20000421	0.002	
2669	20000421	0.002	
2670	20000421	0.002	
2671	20000422	0.001	
2672	20000422	0.001	
2673	20000422	0.001	
2674	20000422	0.001	
2675	20000422	0.001	
2676	20000422	0.001	
2677	20000422	0.002	
2678	20000422	0.008	
2679	20000422	0.021	
2680	20000422	0.029	
2681	20000422	0.033	
2682	20000422	0.038	
2683	20000422	0.043	
2684	20000422	0.045	
2685	20000422	0.045	
2686	20000422	0.02	
2687	20000422	0.017	
2688	20000422	0.025	
2689	20000422	0.017	
2690	20000422	0.007	
2691	20000422	0.002	
2692	20000422	0.001	
2693	20000422	0.002	
2694	20000422	0.002	
2695	20000423	0.001	
2696	20000423	0.001	
2697	20000423	0.001	
2698	20000423	0.001	
2699	20000423	0.015	
2700	20000423	0.032	
2701	20000423	0.034	
2702	20000423	0.035	
2703	20000423	0.039	
2704	20000423	0.039	
2705	20000423	0.035	
2706	20000423	0.039	
2707	20000423	0.029	
2708	20000423	0.017	
2709	20000423	0.019	
2710	20000423	0.021	
2711	20000423	0.019	
2712	20000423	0.014	
2713	20000423	0.021	
2714	20000423	0.018	
2715	20000423	0.016	
2716	20000423	0.014	
2717	20000423	0.018	
2718	20000423	0.02	
2719	20000424	0.017	
2720	20000424	0.026	
2721	20000424	0.014	
2722	20000424	0.001	
2723	20000424	0.001	
2724	20000424	0.003	
2725	20000424	0.016	
2726	20000424	0.018	
2727	20000424	0.011	
2728	20000424	0.017	
2729	20000424	0.033	
2730	20000424	0.04	
2731	20000424	0.043	
2732	20000424	0.037	
2733	20000424	0.034	
2734	20000424	0.038	
2735	20000424	0.039	
2736	20000424	0.038	
2737	20000424	0.033	
2738	20000424	0.028	
2739	20000424	0.024	
2740	20000424	0.018	
2741	20000424	0.016	
2742	20000424	0.022	
2743	20000425	0.04	
2744	20000425	0.043	
2745	20000425	0.041	
2746	20000425	0.036	
2747	20000425	0.028	
2748	20000425	0.016	
2749	20000425	0.017	
2750	20000425	0.034	
2751	20000425	0.036	
2752	20000425	0.034	
2753	20000425	0.038	
2754	20000425	0.036	
2755	20000425	0.039	
2756	20000425	0.043	
2757	20000425	0.043	
2758	20000425	0.04	
2759	20000425	0.041	
2760	20000425	0.037	
2761	20000425	0.031	
2762	20000425	0.029	
2763	20000425	0.021	
2764	20000425	0.014	
2765	20000425	0.004	
2766	20000425	0.001	
2767	20000426	0.001	
2768	20000426	0.001	
2769	20000426	0.001	
2770	20000426	0.001	
2771	20000426	0.001	
2772	20000426	0.001	
2773	20000426	0.002	
2774	20000426	0.022	
2775	20000426	0.037	
2776	20000426	0.043	
2777	20000426	0.046	
2778	20000426	0.046	
2779	20000426	0.049	
2780	20000426	0.05	
2781	20000426	0.046	
2782	20000426	0.042	
2783	20000426	0.042	
2784	20000426	0.038	
2785	20000426	0.016	
2786	20000426	0.003	
2787	20000426	0.002	
2788	20000426	0.002	
2789	20000426	0.002	
2790	20000426	0.002	
2791	20000427	0.002	
2792	20000427	0.002	
2793	20000427	0.001	
2794	20000427	0.001	
2795	20000427	0.001	
2796	20000427	0.002	
2797	20000427	0.003	
2798	20000427	0.007	
2799	20000427	0.016	
2800	20000427	0.02	
2801	20000427	0.02	
2802	20000427	0.021	
2803	20000427	0.028	
2804	20000427	0.035	
2805	20000427	0.034	
2806	20000427	0.034	
2807	20000427	0.037	
2808	20000427	0.037	
2809	20000427	0.029	
2810	20000427	0.019	
2811	20000427	0.017	
2812	20000427	0.011	
2813	20000427	0.016	
2814	20000427	0.015	
2815	20000428	0.007	
2816	20000428	0.001	
2817	20000428	0.001	
2818	20000428	0.001	
2819	20000428	0.001	
2820	20000428	0.001	
2821	20000428	0.002	
2822	20000428	0.004	
2823	20000428	0.011	
2824	20000428	0.017	
2825	20000428	0.017	
2826	20000428	0.019	
2827	20000428	0.027	
2828	20000428	0.031	
2829	20000428	0.031	
2830	20000428	0.03	
2831	20000428	0.029	
2832	20000428	0.015	
2833	20000428	0.017	
2834	20000428	0.016	
2835	20000428	0.016	
2836	20000428	0.02	
2837	20000428	0.005	
2838	20000428	0.002	
2839	20000429	0.008	
2840	20000429	0.003	
2841	20000429	0.004	
2842	20000429	0.004	
2843	20000429	0.007	
2844	20000429	0.01	
2845	20000429	0.01	
2846	20000429	0.011	
2847	20000429	0.012	
2848	20000429	0.011	
2849	20000429	0.011	
2850	20000429	0.012	
2851	20000429	0.014	
2852	20000429	0.015	
2853	20000429	0.016	
2854	20000429	0.017	
2855	20000429	0.016	
2856	20000429	0.016	
2857	20000429	0.014	
2858	20000429	0.01	
2859	20000429	0.011	
2860	20000429	0.009	
2861	20000429	0.005	
2862	20000429	0.002	
2863	20000430	0.001	
2864	20000430	0.001	
2865	20000430	0.001	
2866	20000430	0.002	
2867	20000430	0.001	
2868	20000430	0.001	
2869	20000430	0.002	
2870	20000430	0.003	
2871	20000430	0.004	
2872	20000430	0.009	
2873	20000430	0.019	
2874	20000430	0.026	
2875	20000430	0.032	
2876	20000430	0.034	
2877	20000430	0.029	
2878	20000430	0.035	
2879	20000430	0.033	
2880	20000430	0.011	
2881	20000430	0.007	
2882	20000430	0.004	
2883	20000430	0.004	
2884	20000430	0.003	
2885	20000430	0.003	
2886	20000430	0.002	
2887	20000501	0.002	
2888	20000501	0.016	
2889	20000501	0.018	
2890	20000501	0.019	
2891	20000501	0.017	
2892	20000501	0.007	
2893	20000501	0.002	
2894	20000501	0	
2895	20000501	0	
2896	20000501	0.001	
2897	20000501	0.001	
2898	20000501	0.002	
2899	20000501	0.003	
2900	20000501	0.002	
2901	20000501	0.005	
2902	20000501	0.006	
2903	20000501	0.013	
2904	20000501	0.017	
2905	20000501	0.012	
2906	20000501	0.002	
2907	20000501	0.001	
2908	20000501	0.002	
2909	20000501	0.002	
2910	20000501	0.002	
2911	20000502	0.001	
2912	20000502	0.002	
2913	20000502	0.001	
2914	20000502	0.001	
2915	20000502	0.001	
2916	20000502	0.002	
2917	20000502	0.003	
2918	20000502	0.009	
2919	20000502	0.009	
2920	20000502	0.011	
2921	20000502	0.013	
2922	20000502	0.016	
2923	20000502	0.019	
2924	20000502	0.021	
2925	20000502	0.019	
2926	20000502	0.018	
2927	20000502	0.01	
2928	20000502	0.009	
2929	20000502	0.004	
2930	20000502	0.006	
2931	20000502	0.002	
2932	20000502	0.002	
2933	20000502	0.001	
2934	20000502	0.001	
2935	20000503	0.001	
2936	20000503	0.001	
2937	20000503	0.001	
2938	20000503	0	
2939	20000503	0.001	
2940	20000503	0.002	
2941	20000503	0.004	
2942	20000503	0.009	
2943	20000503	0.014	
2944	20000503	0.018	
2945	20000503	0.023	
2946	20000503	0.058	
2947	20000503	0.058	
2948	20000503	0.062	
2949	20000503	0.06	
2950	20000503	0.057	
2951	20000503	0.055	
2952	20000503	0.046	
2953	20000503	0.03	
2954	20000503	0.026	
2955	20000503	0.04	
2956	20000503	0.036	
2957	20000503	0.027	
2958	20000504	0.027	
2959	20000504	0.028	
2960	20000504	0.024	
2961	20000504	0.02	
2962	20000504	0.012	
2963	20000504	0.008	
2964	20000504	0.011	
2965	20000504	0.015	
2966	20000504	0.022	
2967	20000504	0.033	
2968	20000504	0.044	
2969	20000504	0.046	
2970	20000504	0.051	
2971	20000504	0.052	
2972	20000504	0.049	
2973	20000504	0.051	
2974	20000504	0.056	
2975	20000504	0.056	
2976	20000504	0.049	
2977	20000504	0.034	
2978	20000504	0.034	
2979	20000504	0.032	
2980	20000504	0.029	
2981	20000504	0.034	
2982	20000505	0.035	
2983	20000505	0.033	
2984	20000505	0.031	
2985	20000505	0.022	
2986	20000505	0.014	
2987	20000505	0.01	
2988	20000505	0.015	
2989	20000505	0.026	
2990	20000505	0.029	
2991	20000508	0.032	
2992	20000508	0.038	
2993	20000508	0.042	
2994	20000508	0.041	
2995	20000508	0.045	
2996	20000508	0.041	
2997	20000508	0.037	
2998	20000508	0.033	
2999	20000508	0.034	
3000	20000508	0.039	
3001	20000509	0.021	
3002	20000509	0.021	
3003	20000509	0.025	
3004	20000509	0.023	
3005	20000509	0.01	
3006	20000509	0.009	
3007	20000509	0.014	
3008	20000509	0.013	
3009	20000509	0.009	
3010	20000509	0.022	
3011	20000509	0.021	
3012	20000509	0.021	
3013	20000509	0.023	
3014	20000509	0.022	
3015	20000509	0.014	
3016	20000509	0.006	
3017	20000509	0.006	
3018	20000509	0.013	
3019	20000509	0.016	
3020	20000509	0.032	
3021	20000509	0.031	
3022	20000509	0.024	
3023	20000509	0.028	
3024	20000509	0.029	
3025	20000510	0.019	
3026	20000510	0.023	
3027	20000510	0.026	
3028	20000510	0.024	
3029	20000510	0.014	
3030	20000510	0.006	
3031	20000510	0.006	
3032	20000510	0.014	
3033	20000510	0.019	
3034	20000510	0.022	
3035	20000510	0.024	
3036	20000510	0.026	
3037	20000510	0.035	
3038	20000510	0.043	
3039	20000510	0.036	
3040	20000510	0.035	
3041	20000510	0.032	
3042	20000510	0.031	
3043	20000510	0.027	
3044	20000510	0.006	
3045	20000510	0.001	
3046	20000510	0.001	
3047	20000510	0.001	
3048	20000510	0.001	
3049	20000511	0.01	
3050	20000511	0.018	
3051	20000511	0.013	
3052	20000511	0.024	
3053	20000511	0.015	
3054	20000511	0.017	
3055	20000511	0.019	
3056	20000511	0.03	
3057	20000511	0.03	
3058	20000511	0.023	
3059	20000511	0.012	
3060	20000511	0.018	
3061	20000511	0.021	
3062	20000511	0.031	
3063	20000511	0.031	
3064	20000511	0.027	
3065	20000511	0.02	
3066	20000511	0.011	
3067	20000511	0.002	
3068	20000511	0.028	
3069	20000511	0.039	
3070	20000511	0.035	
3071	20000511	0.032	
3072	20000511	0.028	
3073	20000512	0.026	
3074	20000512	0.024	
3075	20000512	0.022	
3076	20000512	0.019	
3077	20000512	0.013	
3078	20000512	0.009	
3079	20000512	0.01	
3080	20000512	0.018	
3081	20000512	0.03	
3082	20000512	0.039	
3083	20000512	0.051	
3084	20000512	0.059	
3085	20000512	0.055	
3086	20000512	0.051	
3087	20000512	0.042	
3088	20000512	0.026	
3089	20000512	0.033	
3090	20000512	0.019	
3091	20000512	0.007	
3092	20000512	0.012	
3093	20000512	0.018	
3094	20000512	0.012	
3095	20000512	0.013	
3096	20000513	0.017	
3097	20000513	0.01	
3098	20000513	0.02	
3099	20000513	0.028	
3100	20000513	0.028	
3101	20000513	0.025	
3102	20000513	0.022	
3103	20000513	0.021	
3104	20000513	0.024	
3105	20000513	0.026	
3106	20000513	0.027	
3107	20000513	0.028	
3108	20000513	0.029	
3109	20000513	0.031	
3110	20000513	0.03	
3111	20000513	0.035	
3112	20000513	0.036	
3113	20000513	0.034	
3114	20000513	0.035	
3115	20000513	0.028	
3116	20000513	0.017	
3117	20000513	0.021	
3118	20000513	0.016	
3119	20000513	0.028	
3120	20000514	0.038	
3121	20000514	0.034	
3122	20000514	0.02	
3123	20000514	0.018	
3124	20000514	0.016	
3125	20000514	0.015	
3126	20000514	0.023	
3127	20000514	0.032	
3128	20000514	0.036	
3129	20000514	0.044	
3130	20000514	0.048	
3131	20000514	0.05	
3132	20000514	0.052	
3133	20000514	0.053	
3134	20000514	0.055	
3135	20000514	0.055	
3136	20000514	0.055	
3137	20000514	0.056	
3138	20000514	0.054	
3139	20000514	0.043	
3140	20000514	0.015	
3141	20000514	0.007	
3142	20000514	0.002	
3143	20000514	0.008	
3144	20000515	0.003	
3145	20000515	0.002	
3146	20000515	0.001	
3147	20000515	0.001	
3148	20000515	0.001	
3149	20000515	0.001	
3150	20000515	0.003	
3151	20000515	0.006	
3152	20000515	0.017	
3153	20000515	0.037	
3154	20000515	0.038	
3155	20000515	0.042	
3156	20000515	0.047	
3157	20000515	0.048	
3158	20000515	0.054	
3159	20000515	0.054	
3160	20000515	0.056	
3161	20000515	0.051	
3162	20000515	0.027	
3163	20000515	0.006	
3164	20000515	0.001	
3165	20000515	0.001	
3166	20000515	0.001	
3167	20000515	0.016	
3168	20000516	0.025	
3169	20000516	0.027	
3170	20000516	0.028	
3171	20000516	0.023	
3172	20000516	0.016	
3173	20000516	0.01	
3174	20000516	0.008	
3175	20000516	0.01	
3176	20000516	0.008	
3177	20000516	0.003	
3178	20000516	0.005	
3179	20000516	0.013	
3180	20000516	0.028	
3181	20000516	0.041	
3182	20000516	0.047	
3183	20000516	0.05	
3184	20000516	0.051	
3185	20000516	0.044	
3186	20000516	0.024	
3187	20000516	0.025	
3188	20000516	0.012	
3189	20000516	0.006	
3190	20000516	0.012	
3191	20000516	0.005	
3192	20000517	0.002	
3193	20000517	0.003	
3194	20000517	0.006	
3195	20000517	0.011	
3196	20000517	0.012	
3197	20000517	0.003	
3198	20000517	0.007	
3199	20000517	0.015	
3200	20000517	0.018	
3201	20000517	0.021	
3202	20000517	0.01	
3203	20000517	0.013	
3204	20000517	0.01	
3205	20000517	0.01	
3206	20000517	0.017	
3207	20000517	0.031	
3208	20000517	0.013	
3209	20000517	0.007	
3210	20000517	0.022	
3211	20000517	0.024	
3212	20000517	0.025	
3213	20000517	0.037	
3214	20000517	0.036	
3215	20000517	0.03	
3216	20000518	0.027	
3217	20000518	0.028	
3218	20000518	0.031	
3219	20000518	0.023	
3220	20000518	0.013	
3221	20000518	0.006	
3222	20000518	0.009	
3223	20000518	0.009	
3224	20000518	0.011	
3225	20000518	0.016	
3226	20000518	0.016	
3227	20000518	0.028	
3228	20000518	0.037	
3229	20000518	0.038	
3230	20000518	0.038	
3231	20000518	0.035	
3232	20000518	0.041	
3233	20000518	0.038	
3234	20000518	0.039	
3235	20000518	0.038	
3236	20000518	0.035	
3237	20000518	0.031	
3238	20000518	0.028	
3239	20000518	0.026	
3240	20000519	0.028	
3241	20000519	0.029	
3242	20000519	0.028	
3243	20000519	0.028	
3244	20000519	0.026	
3245	20000519	0.027	
3246	20000519	0.024	
3247	20000519	0.023	
3248	20000519	0.026	
3249	20000519	0.024	
3250	20000519	0.023	
3251	20000519	0.02	
3252	20000519	0.019	
3253	20000519	0.019	
3254	20000519	0.016	
3255	20000519	0.02	
3256	20000519	0.015	
3257	20000519	0.024	
3258	20000519	0.013	
3259	20000519	0.016	
3260	20000519	0.024	
3261	20000519	0.027	
3262	20000519	0.028	
3263	20000520	0.026	
3264	20000520	0.018	
3265	20000520	0.002	
3266	20000520	0.005	
3267	20000520	0.009	
3268	20000520	0.011	
3269	20000520	0.011	
3270	20000520	0.011	
3271	20000520	0.01	
3272	20000520	0.012	
3273	20000520	0.018	
3274	20000520	0.021	
3275	20000520	0.037	
3276	20000520	0.044	
3277	20000520	0.046	
3278	20000520	0.046	
3279	20000520	0.029	
3280	20000520	0.036	
3281	20000520	0.029	
3282	20000520	0.023	
3283	20000520	0.021	
3284	20000520	0.016	
3285	20000520	0.012	
3286	20000520	0.004	
3287	20000521	0.002	
3288	20000521	0.001	
3289	20000521	0.001	
3290	20000521	0.001	
3291	20000521	0.001	
3292	20000521	0.003	
3293	20000521	0.012	
3294	20000521	0.028	
3295	20000521	0.042	
3296	20000521	0.051	
3297	20000521	0.054	
3298	20000521	0.058	
3299	20000521	0.061	
3300	20000521	0.062	
3301	20000521	0.064	
3302	20000521	0.063	
3303	20000521	0.06	
3304	20000521	0.056	
3305	20000521	0.044	
3306	20000521	0.031	
3307	20000521	0.027	
3308	20000521	0.032	
3309	20000521	0.028	
3310	20000521	0.031	
3311	20000522	0.033	
3312	20000522	0.029	
3313	20000522	0.026	
3314	20000522	0.027	
3315	20000522	0.025	
3316	20000522	0.014	
3317	20000522	0.018	
3318	20000522	0.017	
3319	20000522	0.018	
3320	20000522	0.019	
3321	20000522	0.023	
3322	20000522	0.028	
3323	20000522	0.036	
3324	20000522	0.036	
3325	20000522	0.042	
3326	20000522	0.051	
3327	20000522	0.052	
3328	20000522	0.048	
3329	20000522	0.047	
3330	20000522	0.032	
3331	20000522	0.025	
3332	20000522	0.021	
3333	20000522	0.019	
3334	20000522	0.01	
3335	20000523	0.019	
3336	20000523	0.014	
3337	20000523	0.002	
3338	20000523	0.002	
3339	20000523	0.002	
3340	20000523	0.007	
3341	20000523	0.015	
3342	20000523	0.016	
3343	20000523	0.022	
3344	20000523	0.032	
3345	20000523	0.037	
3346	20000523	0.046	
3347	20000523	0.052	
3348	20000523	0.053	
3349	20000523	0.053	
3350	20000523	0.055	
3351	20000523	0.055	
3352	20000523	0.055	
3353	20000523	0.051	
3354	20000523	0.031	
3355	20000523	0.016	
3356	20000523	0.008	
3357	20000523	0.001	
3358	20000523	0.001	
3359	20000524	0.001	
3360	20000524	0.002	
3361	20000524	0.001	
3362	20000524	0.001	
3363	20000524	0.001	
3364	20000524	0.001	
3365	20000524	0.002	
3366	20000524	0.006	
3367	20000524	0.021	
3368	20000524	0.04	
3369	20000524	0.047	
3370	20000524	0.059	
3371	20000524	0.062	
3372	20000524	0.061	
3373	20000524	0.063	
3374	20000524	0.062	
3375	20000524	0.059	
3376	20000524	0.058	
3377	20000524	0.057	
3378	20000524	0.056	
3379	20000524	0.052	
3380	20000524	0.043	
3381	20000524	0.042	
3382	20000524	0.04	
3383	20000525	0.039	
3384	20000525	0.036	
3385	20000525	0.025	
3386	20000525	0.008	
3387	20000525	0.003	
3388	20000525	0.006	
3389	20000525	0.016	
3390	20000525	0.017	
3391	20000525	0.031	
3392	20000525	0.038	
3393	20000525	0.044	
3394	20000525	0.046	
3395	20000525	0.049	
3396	20000525	0.052	
3397	20000525	0.052	
3398	20000525	0.054	
3399	20000525	0.055	
3400	20000525	0.055	
3401	20000525	0.051	
3402	20000525	0.021	
3403	20000525	0.002	
3404	20000525	0.002	
3405	20000525	0.001	
3406	20000525	0.001	
3407	20000526	0.001	
3408	20000526	0.001	
3409	20000526	0.001	
3410	20000526	0.001	
3411	20000526	0.001	
3412	20000526	0.001	
3413	20000526	0.001	
3414	20000526	0.002	
3415	20000526	0.004	
3416	20000526	0.005	
3417	20000526	0.007	
3418	20000526	0.012	
3419	20000526	0.009	
3420	20000526	0.009	
3421	20000526	0.029	
3422	20000526	0.022	
3423	20000526	0.01	
3424	20000526	0.026	
3425	20000526	0.023	
3426	20000526	0.034	
3427	20000526	0.028	
3428	20000526	0.037	
3429	20000526	0.039	
3430	20000527	0.042	
3431	20000527	0.045	
3432	20000527	0.042	
3433	20000527	0.042	
3434	20000527	0.037	
3435	20000527	0.035	
3436	20000527	0.032	
3437	20000527	0.034	
3438	20000527	0.037	
3439	20000527	0.038	
3440	20000527	0.036	
3441	20000527	0.027	
3442	20000527	0.022	
3443	20000527	0.029	
3444	20000527	0.041	
3445	20000527	0.044	
3446	20000527	0.027	
3447	20000527	0.025	
3448	20000527	0.021	
3449	20000527	0.019	
3450	20000527	0.015	
3451	20000527	0.016	
3452	20000527	0.013	
3453	20000527	0.013	
3454	20000528	0.01	
3455	20000528	0.014	
3456	20000528	0.005	
3457	20000528	0.02	
3458	20000528	0.026	
3459	20000528	0.021	
3460	20000528	0.02	
3461	20000528	0.019	
3462	20000528	0.02	
3463	20000528	0.013	
3464	20000528	0.012	
3465	20000528	0.018	
3466	20000528	0.028	
3467	20000528	0.03	
3468	20000528	0.027	
3469	20000528	0.029	
3470	20000528	0.024	
3471	20000528	0.024	
3472	20000528	0.03	
3473	20000528	0.03	
3474	20000528	0.026	
3475	20000528	0.015	
3476	20000528	0.016	
3477	20000528	0.012	
3478	20000529	0.012	
3479	20000529	0.008	
3480	20000529	0.006	
3481	20000529	0.002	
3482	20000529	0.001	
3483	20000529	0.003	
3484	20000529	0.012	
3485	20000529	0.023	
3486	20000529	0.027	
3487	20000529	0.032	
3488	20000529	0.037	
3489	20000529	0.041	
3490	20000529	0.044	
3491	20000529	0.046	
3492	20000529	0.042	
3493	20000529	0.041	
3494	20000529	0.038	
3495	20000529	0.018	
3496	20000529	0.019	
3497	20000529	0.009	
3498	20000529	0.002	
3499	20000529	0.001	
3500	20000529	0.001	
3501	20000529	0.001	
3502	20000530	0.001	
3503	20000530	0.001	
3504	20000530	0.001	
3505	20000530	0.003	
3506	20000530	0.007	
3507	20000530	0.016	
3508	20000530	0.013	
3509	20000530	0.016	
3510	20000530	0.021	
3511	20000530	0.033	
3512	20000530	0.033	
3513	20000530	0.032	
3514	20000530	0.027	
3515	20000530	0.044	
3516	20000530	0.045	
3517	20000530	0.059	
3518	20000530	0.062	
3519	20000530	0.061	
3520	20000530	0.052	
3521	20000530	0.042	
3522	20000530	0.035	
3523	20000530	0.045	
3524	20000530	0.048	
3525	20000530	0.049	
3526	20000531	0.047	
3527	20000531	0.04	
3528	20000531	0.04	
3529	20000531	0.036	
3530	20000531	0.032	
3531	20000531	0.025	
3532	20000531	0.009	
3533	20000531	0.002	
3534	20000531	0.005	
3535	20000531	0.014	
3536	20000531	0.024	
3537	20000531	0.012	
3538	20000531	0.012	
3539	20000531	0.007	
3540	20000531	0.001	
3541	20000531	0.004	
3542	20000531	0.003	
3543	20000531	0.001	
3544	20000531	0.004	
3545	20000531	0.019	
3546	20000531	0.017	
3547	20000531	0.001	
3548	20000531	0.001	
3549	20000531	0.001	
3550	20000601	0.001	
3551	20000601	0.001	
3552	20000601	0.001	
3553	20000601	0.001	
3554	20000601	0.001	
3555	20000601	0.001	
3556	20000601	0.002	
3557	20000601	0.009	
3558	20000601	0.014	
3559	20000601	0.017	
3560	20000601	0.05	
3561	20000601	0.075	
3562	20000601	0.074	
3563	20000601	0.069	
3564	20000601	0.066	
3565	20000601	0.071	
3566	20000601	0.077	
3567	20000601	0.078	
3568	20000601	0.072	
3569	20000601	0.052	
3570	20000601	0.027	
3571	20000601	0.035	
3572	20000601	0.037	
3573	20000601	0.017	
3574	20000602	0.002	
3575	20000602	0.017	
3576	20000602	0.03	
3577	20000602	0.036	
3578	20000602	0.029	
3579	20000602	0.024	
3580	20000602	0.019	
3581	20000602	0.024	
3582	20000602	0.03	
3583	20000602	0.028	
3584	20000602	0.027	
3585	20000602	0.026	
3586	20000602	0.028	
3587	20000602	0.027	
3588	20000602	0.034	
3589	20000602	0.04	
3590	20000602	0.042	
3591	20000602	0.031	
3592	20000602	0.023	
3593	20000602	0.013	
3594	20000602	0.003	
3595	20000602	0.003	
