HourNum	Date	O3Level
2651	20000421	0.029
2652	20000421	0.031
2653	20000421	0.03
2654	20000421	0.03
2655	20000421	0.03
2656	20000421	0.029
2657	20000421	0.027
2658	20000421	0.03
2659	20000421	0.033
2660	20000421	0.026
2661	20000421	0.016
2662	20000421	0.006
2663	20000421	0.002
2664	20000421	0.002
2665	20000421	0.002
2666	20000422	0.001
2667	20000422	0.001
2668	20000422	0.001
2669	20000422	0.001
2670	20000422	0.001
2671	20000422	0.001
2672	20000422	0.002
2673	20000422	0.008
2674	20000422	0.021
2675	20000422	0.029
2676	20000422	0.033
2677	20000422	0.038
2678	20000422	0.043
2679	20000422	0.045
2680	20000422	0.045
2681	20000422	0.02
2682	20000422	0.017
2683	20000422	0.025
2684	20000422	0.017
2685	20000422	0.007
2686	20000422	0.002
2687	20000422	0.001
2688	20000422	0.002
2689	20000422	0.002
2690	20000423	0.001
2691	20000423	0.001
2692	20000423	0.001
2693	20000423	0.001
2694	20000423	0.015
2695	20000423	0.032
2696	20000423	0.034
2697	20000423	0.035
2698	20000423	0.039
2699	20000423	0.039
2700	20000423	0.035
2701	20000423	0.039
2702	20000423	0.029
2703	20000423	0.017
2704	20000423	0.019
2705	20000423	0.021
2706	20000423	0.019
2707	20000423	0.014
2708	20000423	0.021
2709	20000423	0.018
2710	20000423	0.016
2711	20000423	0.014
2712	20000423	0.018
2713	20000423	0.02
2714	20000424	0.017
2715	20000424	0.026
2716	20000424	0.014
2717	20000424	0.001
2718	20000424	0.001
2719	20000424	0.003
2720	20000424	0.016
2721	20000424	0.018
2722	20000424	0.011
2723	20000424	0.017
2724	20000424	0.033
2725	20000424	0.04
2726	20000424	0.043
2727	20000424	0.037
2728	20000424	0.034
2729	20000424	0.038
2730	20000424	0.039
2731	20000424	0.038
2732	20000424	0.033
2733	20000424	0.028
2734	20000424	0.024
2735	20000424	0.018
2736	20000424	0.016
2737	20000424	0.022
2738	20000425	0.04
2739	20000425	0.043
2740	20000425	0.041
2741	20000425	0.036
2742	20000425	0.028
2743	20000425	0.016
2744	20000425	0.017
2745	20000425	0.034
2746	20000425	0.036
2747	20000425	0.034
2748	20000425	0.038
2749	20000425	0.036
2750	20000425	0.039
2751	20000425	0.043
2752	20000425	0.043
2753	20000425	0.04
2754	20000425	0.041
2755	20000425	0.037
2756	20000425	0.031
2757	20000425	0.029
2758	20000425	0.021
2759	20000425	0.014
2760	20000425	0.004
2761	20000425	0.001
2762	20000426	0.001
2763	20000426	0.001
2764	20000426	0.001
2765	20000426	0.001
2766	20000426	0.001
2767	20000426	0.001
2768	20000426	0.002
2769	20000426	0.022
2770	20000426	0.037
2771	20000426	0.043
2772	20000426	0.046
2773	20000426	0.046
2774	20000426	0.049
2775	20000426	0.05
2776	20000426	0.046
2777	20000426	0.042
2778	20000426	0.042
2779	20000426	0.038
2780	20000426	0.016
2781	20000426	0.003
2782	20000426	0.002
2783	20000426	0.002
2784	20000426	0.002
2785	20000426	0.002
2786	20000427	0.002
2787	20000427	0.002
2788	20000427	0.001
2789	20000427	0.001
2790	20000427	0.001
2791	20000427	0.002
2792	20000427	0.003
2793	20000427	0.007
2794	20000427	0.016
2795	20000427	0.02
2796	20000427	0.02
2797	20000427	0.021
2798	20000427	0.028
2799	20000427	0.035
2800	20000427	0.034
2801	20000427	0.034
2802	20000427	0.037
2803	20000427	0.037
2804	20000427	0.029
2805	20000427	0.019
2806	20000427	0.017
2807	20000427	0.011
2808	20000427	0.016
2809	20000427	0.015
2810	20000428	0.007
2811	20000428	0.001
2812	20000428	0.001
2813	20000428	0.001
2814	20000428	0.001
2815	20000428	0.001
2816	20000428	0.002
2817	20000428	0.004
2818	20000428	0.011
2819	20000428	0.017
2820	20000428	0.017
2821	20000428	0.019
2822	20000428	0.027
2823	20000428	0.031
2824	20000428	0.031
2825	20000428	0.03
2826	20000428	0.029
2827	20000428	0.015
2828	20000428	0.017
2829	20000428	0.016
2830	20000428	0.016
2831	20000428	0.02
2832	20000428	0.005
2833	20000428	0.002
2834	20000429	0.008
2835	20000429	0.003
2836	20000429	0.004
2837	20000429	0.004
2838	20000429	0.007
2839	20000429	0.01
2840	20000429	0.01
2841	20000429	0.011
2842	20000429	0.012
2843	20000429	0.011
2844	20000429	0.011
2845	20000429	0.012
2846	20000429	0.014
2847	20000429	0.015
2848	20000429	0.016
2849	20000429	0.017
2850	20000429	0.016
2851	20000429	0.016
2852	20000429	0.014
2853	20000429	0.01
2854	20000429	0.011
2855	20000429	0.009
2856	20000429	0.005
2857	20000429	0.002
2858	20000430	0.001
2859	20000430	0.001
2860	20000430	0.001
2861	20000430	0.002
2862	20000430	0.001
2863	20000430	0.001
2864	20000430	0.002
2865	20000430	0.003
2866	20000430	0.004
2867	20000430	0.009
2868	20000430	0.019
2869	20000430	0.026
2870	20000430	0.032
2871	20000430	0.034
2872	20000430	0.029
2873	20000430	0.035
2874	20000430	0.033
2875	20000430	0.011
2876	20000430	0.007
2877	20000430	0.004
2878	20000430	0.004
2879	20000430	0.003
2880	20000430	0.003
2881	20000430	0.002
2882	20000501	0.002
2883	20000501	0.016
2884	20000501	0.018
2885	20000501	0.019
2886	20000501	0.017
2887	20000501	0.007
2888	20000501	0.002
2889	20000501	0
2890	20000501	0
2891	20000501	0.001
2892	20000501	0.001
2893	20000501	0.002
2894	20000501	0.003
2895	20000501	0.002
2896	20000501	0.005
2897	20000501	0.006
2898	20000501	0.013
2899	20000501	0.017
2900	20000501	0.012
2901	20000501	0.002
2902	20000501	0.001
2903	20000501	0.002
2904	20000501	0.002
2905	20000501	0.002
2906	20000502	0.001
2907	20000502	0.002
2908	20000502	0.001
2909	20000502	0.001
2910	20000502	0.001
2911	20000502	0.002
2912	20000502	0.003
2913	20000502	0.009
2914	20000502	0.009
2915	20000502	0.011
2916	20000502	0.013
2917	20000502	0.016
2918	20000502	0.019
2919	20000502	0.021
2920	20000502	0.019
2921	20000502	0.018
2922	20000502	0.01
2923	20000502	0.009
2924	20000502	0.004
2925	20000502	0.006
2926	20000502	0.002
2927	20000502	0.002
2928	20000502	0.001
2929	20000502	0.001
2930	20000503	0.001
2931	20000503	0.001
2932	20000503	0.001
2933	20000503	0
2934	20000503	0.001
2935	20000503	0.002
2936	20000503	0.004
2937	20000503	0.009
2938	20000503	0.014
2939	20000503	0.018
2940	20000503	0.023
2941	20000503	0.058
2942	20000503	0.058
2943	20000503	0.062
2944	20000503	0.06
2945	20000503	0.057
2946	20000503	0.055
2947	20000503	0.046
2948	20000503	0.03
2949	20000503	0.026
2950	20000503	0.04
2951	20000503	0.036
2952	20000503	0.027
2953	20000504	0.027
2954	20000504	0.028
2955	20000504	0.024
2956	20000504	0.02
2957	20000504	0.012
2958	20000504	0.008
2959	20000504	0.011
2960	20000504	0.015
2961	20000504	0.022
2962	20000504	0.033
2963	20000504	0.044
2964	20000504	0.046
2965	20000504	0.051
2966	20000504	0.052
2967	20000504	0.049
2968	20000504	0.051
2969	20000504	0.056
2970	20000504	0.056
2971	20000504	0.049
2972	20000504	0.034
2973	20000504	0.034
2974	20000504	0.032
2975	20000504	0.029
2976	20000504	0.034
2977	20000505	0.035
2978	20000505	0.033
2979	20000505	0.031
2980	20000505	0.022
2981	20000505	0.014
2982	20000505	0.01
2983	20000505	0.015
2984	20000505	0.026
2985	20000505	0.029
2986	20000508	0.032
2987	20000508	0.038
2988	20000508	0.042
2989	20000508	0.041
2990	20000508	0.045
2991	20000508	0.041
2992	20000508	0.037
2993	20000508	0.033
2994	20000508	0.034
2995	20000508	0.039
2996	20000509	0.021
2997	20000509	0.021
2998	20000509	0.025
2999	20000509	0.023
3000	20000509	0.01
3001	20000509	0.009
3002	20000509	0.014
3003	20000509	0.013
3004	20000509	0.009
3005	20000509	0.022
3006	20000509	0.021
3007	20000509	0.021
3008	20000509	0.023
3009	20000509	0.022
3010	20000509	0.014
3011	20000509	0.006
3012	20000509	0.006
3013	20000509	0.013
3014	20000509	0.016
3015	20000509	0.032
3016	20000509	0.031
3017	20000509	0.024
3018	20000509	0.028
3019	20000509	0.029
3020	20000510	0.019
3021	20000510	0.023
3022	20000510	0.026
3023	20000510	0.024
3024	20000510	0.014
3025	20000510	0.006
3026	20000510	0.006
3027	20000510	0.014
3028	20000510	0.019
3029	20000510	0.022
3030	20000510	0.024
3031	20000510	0.026
3032	20000510	0.035
3033	20000510	0.043
3034	20000510	0.036
3035	20000510	0.035
3036	20000510	0.032
3037	20000510	0.031
3038	20000510	0.027
3039	20000510	0.006
3040	20000510	0.001
3041	20000510	0.001
3042	20000510	0.001
3043	20000510	0.001
3044	20000511	0.01
3045	20000511	0.018
3046	20000511	0.013
3047	20000511	0.024
3048	20000511	0.015
3049	20000511	0.017
3050	20000511	0.019
3051	20000511	0.03
3052	20000511	0.03
3053	20000511	0.023
3054	20000511	0.012
3055	20000511	0.018
3056	20000511	0.021
3057	20000511	0.031
3058	20000511	0.031
3059	20000511	0.027
3060	20000511	0.02
3061	20000511	0.011
3062	20000511	0.002
3063	20000511	0.028
3064	20000511	0.039
3065	20000511	0.035
3066	20000511	0.032
3067	20000511	0.028
3068	20000512	0.026
3069	20000512	0.024
3070	20000512	0.022
3071	20000512	0.019
3072	20000512	0.013
3073	20000512	0.009
3074	20000512	0.01
3075	20000512	0.018
3076	20000512	0.03
3077	20000512	0.039
3078	20000512	0.051
3079	20000512	0.059
3080	20000512	0.055
3081	20000512	0.051
3082	20000512	0.042
3083	20000512	0.026
3084	20000512	0.033
3085	20000512	0.019
3086	20000512	0.007
3087	20000512	0.012
3088	20000512	0.018
3089	20000512	0.012
3090	20000512	0.013
3091	20000513	0.017
3092	20000513	0.01
3093	20000513	0.02
3094	20000513	0.028
3095	20000513	0.028
3096	20000513	0.025
3097	20000513	0.022
3098	20000513	0.021
3099	20000513	0.024
3100	20000513	0.026
3101	20000513	0.027
3102	20000513	0.028
3103	20000513	0.029
3104	20000513	0.031
3105	20000513	0.03
3106	20000513	0.035
3107	20000513	0.036
3108	20000513	0.034
3109	20000513	0.035
3110	20000513	0.028
3111	20000513	0.017
3112	20000513	0.021
3113	20000513	0.016
3114	20000513	0.028
3115	20000514	0.038
3116	20000514	0.034
3117	20000514	0.02
3118	20000514	0.018
3119	20000514	0.016
3120	20000514	0.015
3121	20000514	0.023
3122	20000514	0.032
3123	20000514	0.036
3124	20000514	0.044
3125	20000514	0.048
3126	20000514	0.05
3127	20000514	0.052
3128	20000514	0.053
3129	20000514	0.055
3130	20000514	0.055
3131	20000514	0.055
3132	20000514	0.056
3133	20000514	0.054
3134	20000514	0.043
3135	20000514	0.015
3136	20000514	0.007
3137	20000514	0.002
3138	20000514	0.008
3139	20000515	0.003
3140	20000515	0.002
3141	20000515	0.001
3142	20000515	0.001
3143	20000515	0.001
3144	20000515	0.001
3145	20000515	0.003
3146	20000515	0.006
3147	20000515	0.017
3148	20000515	0.037
3149	20000515	0.038
3150	20000515	0.042
3151	20000515	0.047
3152	20000515	0.048
3153	20000515	0.054
3154	20000515	0.054
3155	20000515	0.056
3156	20000515	0.051
3157	20000515	0.027
3158	20000515	0.006
3159	20000515	0.001
3160	20000515	0.001
3161	20000515	0.001
3162	20000515	0.016
3163	20000516	0.025
3164	20000516	0.027
3165	20000516	0.028
3166	20000516	0.023
3167	20000516	0.016
3168	20000516	0.01
3169	20000516	0.008
3170	20000516	0.01
3171	20000516	0.008
3172	20000516	0.003
3173	20000516	0.005
3174	20000516	0.013
3175	20000516	0.028
3176	20000516	0.041
3177	20000516	0.047
3178	20000516	0.05
3179	20000516	0.051
3180	20000516	0.044
3181	20000516	0.024
3182	20000516	0.025
3183	20000516	0.012
3184	20000516	0.006
3185	20000516	0.012
3186	20000516	0.005
3187	20000517	0.002
3188	20000517	0.003
3189	20000517	0.006
3190	20000517	0.011
3191	20000517	0.012
3192	20000517	0.003
3193	20000517	0.007
3194	20000517	0.015
3195	20000517	0.018
3196	20000517	0.021
3197	20000517	0.01
3198	20000517	0.013
3199	20000517	0.01
3200	20000517	0.01
3201	20000517	0.017
3202	20000517	0.031
3203	20000517	0.013
3204	20000517	0.007
3205	20000517	0.022
3206	20000517	0.024
3207	20000517	0.025
3208	20000517	0.037
3209	20000517	0.036
3210	20000517	0.03
3211	20000518	0.027
3212	20000518	0.028
3213	20000518	0.031
3214	20000518	0.023
3215	20000518	0.013
3216	20000518	0.006
3217	20000518	0.009
3218	20000518	0.009
3219	20000518	0.011
3220	20000518	0.016
3221	20000518	0.016
3222	20000518	0.028
3223	20000518	0.037
3224	20000518	0.038
3225	20000518	0.038
3226	20000518	0.035
3227	20000518	0.041
3228	20000518	0.038
3229	20000518	0.039
3230	20000518	0.038
3231	20000518	0.035
3232	20000518	0.031
3233	20000518	0.028
3234	20000518	0.026
3235	20000519	0.028
3236	20000519	0.029
3237	20000519	0.028
3238	20000519	0.028
3239	20000519	0.026
3240	20000519	0.027
3241	20000519	0.024
3242	20000519	0.023
3243	20000519	0.026
3244	20000519	0.024
3245	20000519	0.023
3246	20000519	0.02
3247	20000519	0.019
3248	20000519	0.019
3249	20000519	0.016
3250	20000519	0.02
3251	20000519	0.015
3252	20000519	0.024
3253	20000519	0.013
3254	20000519	0.016
3255	20000519	0.024
3256	20000519	0.027
3257	20000519	0.028
3258	20000520	0.026
3259	20000520	0.018
3260	20000520	0.002
3261	20000520	0.005
3262	20000520	0.009
3263	20000520	0.011
3264	20000520	0.011
3265	20000520	0.011
3266	20000520	0.01
3267	20000520	0.012
3268	20000520	0.018
3269	20000520	0.021
3270	20000520	0.037
3271	20000520	0.044
3272	20000520	0.046
3273	20000520	0.046
3274	20000520	0.029
3275	20000520	0.036
3276	20000520	0.029
3277	20000520	0.023
3278	20000520	0.021
3279	20000520	0.016
3280	20000520	0.012
3281	20000520	0.004
3282	20000521	0.002
3283	20000521	0.001
3284	20000521	0.001
3285	20000521	0.001
3286	20000521	0.001
3287	20000521	0.003
3288	20000521	0.012
3289	20000521	0.028
3290	20000521	0.042
3291	20000521	0.051
3292	20000521	0.054
3293	20000521	0.058
3294	20000521	0.061
3295	20000521	0.062
3296	20000521	0.064
3297	20000521	0.063
3298	20000521	0.06
3299	20000521	0.056
3300	20000521	0.044
3301	20000521	0.031
3302	20000521	0.027
3303	20000521	0.032
3304	20000521	0.028
3305	20000521	0.031
3306	20000522	0.033
3307	20000522	0.029
3308	20000522	0.026
3309	20000522	0.027
3310	20000522	0.025
3311	20000522	0.014
3312	20000522	0.018
3313	20000522	0.017
3314	20000522	0.018
3315	20000522	0.019
3316	20000522	0.023
3317	20000522	0.028
3318	20000522	0.036
3319	20000522	0.036
3320	20000522	0.042
3321	20000522	0.051
3322	20000522	0.052
3323	20000522	0.048
3324	20000522	0.047
3325	20000522	0.032
3326	20000522	0.025
3327	20000522	0.021
3328	20000522	0.019
3329	20000522	0.01
3330	20000523	0.019
3331	20000523	0.014
3332	20000523	0.002
3333	20000523	0.002
3334	20000523	0.002
3335	20000523	0.007
3336	20000523	0.015
3337	20000523	0.016
3338	20000523	0.022
3339	20000523	0.032
3340	20000523	0.037
3341	20000523	0.046
3342	20000523	0.052
3343	20000523	0.053
3344	20000523	0.053
3345	20000523	0.055
3346	20000523	0.055
3347	20000523	0.055
3348	20000523	0.051
3349	20000523	0.031
3350	20000523	0.016
3351	20000523	0.008
3352	20000523	0.001
3353	20000523	0.001
3354	20000524	0.001
3355	20000524	0.002
3356	20000524	0.001
3357	20000524	0.001
3358	20000524	0.001
3359	20000524	0.001
3360	20000524	0.002
3361	20000524	0.006
3362	20000524	0.021
3363	20000524	0.04
3364	20000524	0.047
3365	20000524	0.059
3366	20000524	0.062
3367	20000524	0.061
3368	20000524	0.063
3369	20000524	0.062
3370	20000524	0.059
3371	20000524	0.058
3372	20000524	0.057
3373	20000524	0.056
3374	20000524	0.052
3375	20000524	0.043
3376	20000524	0.042
3377	20000524	0.04
3378	20000525	0.039
3379	20000525	0.036
3380	20000525	0.025
3381	20000525	0.008
3382	20000525	0.003
3383	20000525	0.006
3384	20000525	0.016
3385	20000525	0.017
3386	20000525	0.031
3387	20000525	0.038
3388	20000525	0.044
3389	20000525	0.046
3390	20000525	0.049
3391	20000525	0.052
3392	20000525	0.052
3393	20000525	0.054
3394	20000525	0.055
3395	20000525	0.055
3396	20000525	0.051
3397	20000525	0.021
3398	20000525	0.002
3399	20000525	0.002
3400	20000525	0.001
3401	20000525	0.001
3402	20000526	0.001
3403	20000526	0.001
3404	20000526	0.001
3405	20000526	0.001
3406	20000526	0.001
3407	20000526	0.001
3408	20000526	0.001
3409	20000526	0.002
3410	20000526	0.004
3411	20000526	0.005
3412	20000526	0.007
3413	20000526	0.012
3414	20000526	0.009
3415	20000526	0.009
3416	20000526	0.029
3417	20000526	0.022
3418	20000526	0.01
3419	20000526	0.026
3420	20000526	0.023
3421	20000526	0.034
3422	20000526	0.028
3423	20000526	0.037
3424	20000526	0.039
3425	20000527	0.042
3426	20000527	0.045
3427	20000527	0.042
3428	20000527	0.042
3429	20000527	0.037
3430	20000527	0.035
3431	20000527	0.032
3432	20000527	0.034
3433	20000527	0.037
3434	20000527	0.038
3435	20000527	0.036
3436	20000527	0.027
3437	20000527	0.022
3438	20000527	0.029
3439	20000527	0.041
3440	20000527	0.044
3441	20000527	0.027
3442	20000527	0.025
3443	20000527	0.021
3444	20000527	0.019
3445	20000527	0.015
3446	20000527	0.016
3447	20000527	0.013
3448	20000527	0.013
3449	20000528	0.01
3450	20000528	0.014
3451	20000528	0.005
3452	20000528	0.02
3453	20000528	0.026
3454	20000528	0.021
3455	20000528	0.02
3456	20000528	0.019
3457	20000528	0.02
3458	20000528	0.013
3459	20000528	0.012
3460	20000528	0.018
3461	20000528	0.028
3462	20000528	0.03
3463	20000528	0.027
3464	20000528	0.029
3465	20000528	0.024
3466	20000528	0.024
3467	20000528	0.03
3468	20000528	0.03
3469	20000528	0.026
3470	20000528	0.015
3471	20000528	0.016
3472	20000528	0.012
3473	20000529	0.012
3474	20000529	0.008
3475	20000529	0.006
3476	20000529	0.002
3477	20000529	0.001
3478	20000529	0.003
3479	20000529	0.012
3480	20000529	0.023
3481	20000529	0.027
3482	20000529	0.032
3483	20000529	0.037
3484	20000529	0.041
3485	20000529	0.044
3486	20000529	0.046
3487	20000529	0.042
3488	20000529	0.041
3489	20000529	0.038
3490	20000529	0.018
3491	20000529	0.019
3492	20000529	0.009
3493	20000529	0.002
3494	20000529	0.001
3495	20000529	0.001
3496	20000529	0.001
3497	20000530	0.001
3498	20000530	0.001
3499	20000530	0.001
3500	20000530	0.003
3501	20000530	0.007
3502	20000530	0.016
3503	20000530	0.013
3504	20000530	0.016
3505	20000530	0.021
3506	20000530	0.033
3507	20000530	0.033
3508	20000530	0.032
3509	20000530	0.027
3510	20000530	0.044
3511	20000530	0.045
3512	20000530	0.059
3513	20000530	0.062
3514	20000530	0.061
3515	20000530	0.052
3516	20000530	0.042
3517	20000530	0.035
3518	20000530	0.045
3519	20000530	0.048
3520	20000530	0.049
3521	20000531	0.047
3522	20000531	0.04
3523	20000531	0.04
3524	20000531	0.036
3525	20000531	0.032
3526	20000531	0.025
3527	20000531	0.009
3528	20000531	0.002
3529	20000531	0.005
3530	20000531	0.014
3531	20000531	0.024
3532	20000531	0.012
3533	20000531	0.012
3534	20000531	0.007
3535	20000531	0.001
3536	20000531	0.004
3537	20000531	0.003
3538	20000531	0.001
3539	20000531	0.004
3540	20000531	0.019
3541	20000531	0.017
3542	20000531	0.001
3543	20000531	0.001
3544	20000531	0.001
3545	20000601	0.001
3546	20000601	0.001
3547	20000601	0.001
3548	20000601	0.001
3549	20000601	0.001
3550	20000601	0.001
3551	20000601	0.002
3552	20000601	0.009
3553	20000601	0.014
3554	20000601	0.017
3555	20000601	0.05
3556	20000601	0.075
3557	20000601	0.074
3558	20000601	0.069
3559	20000601	0.066
3560	20000601	0.071
3561	20000601	0.077
3562	20000601	0.078
3563	20000601	0.072
3564	20000601	0.052
3565	20000601	0.027
3566	20000601	0.035
3567	20000601	0.037
3568	20000601	0.017
3569	20000602	0.002
3570	20000602	0.017
3571	20000602	0.03
3572	20000602	0.036
3573	20000602	0.029
3574	20000602	0.024
3575	20000602	0.019
3576	20000602	0.024
3577	20000602	0.03
3578	20000602	0.028
3579	20000602	0.027
3580	20000602	0.026
3581	20000602	0.028
3582	20000602	0.027
3583	20000602	0.034
3584	20000602	0.04
3585	20000602	0.042
3586	20000602	0.031
3587	20000602	0.023
3588	20000602	0.013
3589	20000602	0.003
3590	20000602	0.003
3591	20000603	0.008
3592	20000603	0.009
3593	20000603	0.006
3594	20000603	0.013
3595	20000603	0.013
3596	20000603	0.019
3597	20000603	0.029
3598	20000603	0.036
3599	20000603	0.036
3600	20000603	0.038
3601	20000603	0.042
3602	20000603	0.042
3603	20000603	0.042
3604	20000603	0.041
3605	20000603	0.04
3606	20000603	0.038
3607	20000603	0.04
3608	20000603	0.039
3609	20000603	0.036
3610	20000603	0.03
3611	20000603	0.022
3612	20000603	0.012
3613	20000603	0.008
3614	20000603	0.008
3615	20000604	0.003
3616	20000604	0.011
3617	20000604	0.013
3618	20000604	0.005
3619	20000604	0.005
3620	20000604	0.008
3621	20000604	0.008
3622	20000604	0.008
3623	20000604	0.007
3624	20000604	0.01
3625	20000604	0.014
3626	20000604	0.016
3627	20000604	0.026
3628	20000604	0.033
3629	20000604	0.023
3630	20000604	0.009
3631	20000604	0.011
3632	20000604	0.018
3633	20000604	0.023
3634	20000604	0.027
3635	20000604	0.022
3636	20000604	0.036
3637	20000604	0.045
3638	20000604	0.044
3639	20000605	0.044
3640	20000605	0.045
3641	20000605	0.04
3642	20000605	0.038
3643	20000605	0.032
3644	20000605	0.032
3645	20000605	0.028
3646	20000605	0.029
3647	20000605	0.029
3648	20000605	0.027
3649	20000605	0.029
3650	20000605	0.028
3651	20000605	0.032
3652	20000605	0.038
3653	20000605	0.044
3654	20000605	0.037
3655	20000605	0.033
3656	20000605	0.029
3657	20000605	0.028
3658	20000605	0.018
3659	20000605	0.01
3660	20000605	0.007
3661	20000605	0.002
3662	20000606	0.001
3663	20000606	0.001
3664	20000606	0.001
3665	20000606	0.001
3666	20000606	0.001
3667	20000606	0.002
3668	20000606	0.004
3669	20000606	0.006
3670	20000606	0.012
3671	20000606	0.021
3672	20000606	0.032
3673	20000606	0.038
3674	20000606	0.041
3675	20000606	0.039
3676	20000606	0.041
3677	20000606	0.045
3678	20000606	0.046
3679	20000606	0.045
3680	20000606	0.043
3681	20000606	0.02
3682	20000606	0.003
3683	20000606	0.002
3684	20000606	0.001
3685	20000606	0.001
3686	20000607	0.001
3687	20000607	0.001
3688	20000607	0.001
3689	20000607	0.001
3690	20000607	0.001
3691	20000607	0.002
3692	20000607	0.02
3693	20000607	0.036
3694	20000607	0.049
3695	20000607	0.058
3696	20000607	0.063
3697	20000607	0.064
3698	20000607	0.064
3699	20000607	0.062
3700	20000607	0.066
3701	20000607	0.065
3702	20000607	0.065
3703	20000607	0.064
3704	20000607	0.059
3705	20000607	0.057
3706	20000607	0.052
3707	20000607	0.047
3708	20000607	0.048
3709	20000608	0.047
3710	20000608	0.047
3711	20000608	0.045
3712	20000608	0.041
3713	20000608	0.034
3714	20000608	0.027
3715	20000608	0.03
3716	20000608	0.037
3717	20000608	0.046
3718	20000608	0.057
3719	20000608	0.052
3720	20000608	0.053
3721	20000608	0.062
3722	20000608	0.061
3723	20000608	0.062
3724	20000608	0.063
3725	20000608	0.068
3726	20000608	0.062
3727	20000608	0.05
3728	20000608	0.041
3729	20000608	0.035
3730	20000608	0.036
3731	20000608	0.046
3732	20000608	0.048
3733	20000609	0.046
3734	20000609	0.04
3735	20000609	0.033
3736	20000609	0.025
3737	20000609	0.019
3738	20000609	0.015
3739	20000609	0.021
3740	20000609	0.028
3741	20000609	0.036
3742	20000609	0.053
3743	20000609	0.059
3744	20000609	0.06
3745	20000609	0.063
3746	20000609	0.062
3747	20000609	0.056
3748	20000609	0.058
3749	20000609	0.061
3750	20000609	0.062
3751	20000609	0.059
3752	20000609	0.056
3753	20000609	0.05
3754	20000609	0.042
3755	20000609	0.04
3756	20000609	0.038
3757	20000610	0.039
3758	20000610	0.034
3759	20000610	0.033
3760	20000610	0.03
3761	20000610	0.029
3762	20000610	0.028
3763	20000610	0.035
3764	20000610	0.04
3765	20000610	0.04
3766	20000610	0.037
3767	20000610	0.037
3768	20000610	0.025
3769	20000610	0.026
3770	20000610	0.027
3771	20000610	0.031
3772	20000610	0.028
3773	20000610	0.024
3774	20000610	0.023
3775	20000610	0.021
3776	20000610	0.021
3777	20000610	0.018
3778	20000610	0.019
3779	20000610	0.017
3780	20000610	0.015
3781	20000611	0.015
3782	20000611	0.014
3783	20000611	0.013
3784	20000611	0.012
3785	20000611	0.01
3786	20000611	0.009
3787	20000611	0.005
3788	20000611	0.004
3789	20000611	0.005
3790	20000611	0.009
3791	20000611	0.013
3792	20000611	0.018
3793	20000611	0.017
3794	20000611	0.019
3795	20000611	0.024
3796	20000611	0.026
3797	20000611	0.022
3798	20000611	0.02
3799	20000611	0.013
3800	20000611	0.002
3801	20000611	0.009
3802	20000611	0.01
3803	20000611	0.008
3804	20000611	0.005
3805	20000612	0.003
3806	20000612	0.005
3807	20000612	0.004
3808	20000612	0.003
3809	20000612	0.004
3810	20000612	0.006
3811	20000612	0.005
3812	20000612	0.004
3813	20000612	0.004
3814	20000612	0.002
3815	20000612	0.003
3816	20000612	0.005
3817	20000612	0.004
3818	20000612	0.007
3819	20000612	0.001
3820	20000612	0.003
3821	20000612	0.005
3822	20000612	0.005
3823	20000612	0
3824	20000612	0
3825	20000612	0
3826	20000612	0
3827	20000612	0
3828	20000612	0
3829	20000613	0
3830	20000613	0
3831	20000613	0
3832	20000613	0
3833	20000613	0
3834	20000613	0
3835	20000613	0
3836	20000613	0
3837	20000613	0
3838	20000613	0.005
3839	20000613	0.01
3840	20000613	0.008
3841	20000613	0.023
3842	20000613	0.038
3843	20000613	0.047
3844	20000613	0.047
3845	20000613	0.047
3846	20000613	0.035
3847	20000613	0.019
3848	20000613	0.012
3849	20000613	0.013
3850	20000613	0.021
3851	20000613	0.045
3852	20000614	0.046
3853	20000614	0.046
3854	20000614	0.04
3855	20000614	0.038
3856	20000614	0.013
3857	20000614	0.025
3858	20000614	0.036
3859	20000614	0.036
3860	20000614	0.036
3861	20000614	0.043
3862	20000614	0.049
3863	20000614	0.055
3864	20000614	0.051
3865	20000614	0.033
3866	20000614	0.029
3867	20000614	0.023
3868	20000614	0.032
3869	20000614	0.04
3870	20000614	0.04
3871	20000614	0.039
3872	20000614	0.027
3873	20000614	0.014
3874	20000614	0.011
3875	20000614	0.017
3876	20000615	0.016
3877	20000615	0.014
3878	20000615	0.016
3879	20000615	0.016
3880	20000615	0.014
3881	20000615	0.012
3882	20000615	0.014
3883	20000615	0.018
3884	20000615	0.02
3885	20000615	0.026
3886	20000615	0.032
3887	20000615	0.04
3888	20000615	0.043
3889	20000615	0.044
3890	20000615	0.048
3891	20000615	0.048
3892	20000615	0.049
3893	20000615	0.049
3894	20000615	0.042
3895	20000615	0.029
3896	20000615	0.037
3897	20000615	0.043
3898	20000615	0.041
3899	20000615	0.041
3900	20000616	0.039
3901	20000616	0.038
3902	20000616	0.037
3903	20000616	0.035
3904	20000616	0.028
3905	20000616	0.018
3906	20000616	0.021
3907	20000616	0.033
3908	20000616	0.043
3909	20000616	0.044
3910	20000616	0.042
3911	20000616	0.028
3912	20000616	0.021
3913	20000616	0.022
3914	20000616	0.027
3915	20000616	0.022
3916	20000616	0.026
3917	20000616	0.026
3918	20000616	0.011
3919	20000616	0.007
3920	20000616	0.002
3921	20000616	0.004
3922	20000616	0.014
3923	20000616	0.017
3924	20000617	0.008
